acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.909,['Sammy Davis Jr.'],0.401,170387,0.111,0,5f0YSs2Ix3WHHpVAVcJIft,0.000634,0,0.211,-13.76,1,September Song,4,1955-01-01,0.0413,123.741,0.234,1955
0.773,['Charles Mingus'],0.411,336533,0.251,0,5hGgQA8WQTbmYlikz2yTxV,0.000231,5,0.0938,-13.671,0,Purple Heart,5,1955,0.0366,96.508,0.446,1955
0.644,['Miles Davis'],0.516,561133,0.193,0,5lr1X8UThfq75xK5DCiQiK,0.000198,9,0.115,-15.390999999999998,0,So What,6,1955,0.035,137.024,0.281,1955
0.7909999999999999,['Tito Puente & His Orchestra'],0.741,175961,0.588,0,5nNXAMZgpNzTjihmFIHuCc,0.000106,0,0.0797,-7.717,1,Camina Camarón,6,1955-12-31,0.102,141.774,0.955,1955
0.853,['Judy Garland'],0.29600000000000004,376588,0.318,0,5oaTh1SkyflrI2vritZkGY,1.26e-06,3,0.476,-8.98,1,Medley: You Made Me Love You/For Me And My Gal/The Boy Next Door/The Trolley Song,6,1955-09-26,0.0457,76.839,0.234,1955
0.932,['Peggy Lee'],0.452,207347,0.149,0,5pM8sNeYkw4SQB4g4F61Ny,1.12e-06,10,0.374,-17.29,1,Somebody Loves Me,7,1955-01-01,0.0387,102.48,0.31,1955
0.309,['Miles Davis'],0.452,310400,0.883,0,5peNZbK6PMfOoRAzCef5hT,0.121,1,0.458,-4.015,1,Two Bass Hit,7,1955,0.201,85.322,0.8170000000000001,1955
0.995,['Münir Nurettin Selçuk'],0.272,190960,0.348,0,5r8HlqTafNg96V12UDbHoa,0.924,0,0.08,-9.656,1,Vesvese (Sevdiğin Dünyalar Kadar),8,1955-01-08,0.041,86.679,0.2,1955
0.8370000000000001,['Stan Getz'],0.493,427027,0.204,0,5rpYVYSwJSYXDrViWsw0UB,0.0,10,0.376,-12.794,0,Round-Up Time,7,1955-01-01,0.0483,154.592,0.536,1955
0.0492,['Les Paul'],0.654,180040,0.458,0,5sPHZKMsNEv7y5xQRRAUA5,3.71e-05,1,0.0977,-11.668,1,Caravan,6,1955-01-01,0.0278,93.251,0.6659999999999999,1955
0.753,['Philippe Clay'],0.7509999999999999,212173,0.2,0,5tCciJCIN9avtD1Lq2OBTn,0.0,0,0.12,-19.447,1,Le danseur de Charleston,8,1955,0.204,107.849,0.618,1955
0.884,['Trio Lissabet'],0.507,238000,0.516,0,5tLl0gZ2G6tAImK2E3BROp,4.77e-06,11,0.121,-18.978,0,Black Tears,6,1955-01-01,0.0346,95.485,0.967,1955
0.742,['Xavier Cugat & His Orchestra'],0.635,160840,0.514,0,5uWBbn3YuXeXPSPu0OzEQN,0.76,7,0.417,-12.602,1,Jamay,12,1955-11-21,0.0372,153.701,0.867,1955
0.7959999999999999,['Miles Davis'],0.33,334227,0.0271,0,62M7rdje0DMGlSN0oCGz6k,0.00171,2,0.103,-22.637,0,Blue In Green,6,1955,0.0402,62.245,0.132,1955
0.7340000000000001,"['Dave Brubeck Trio', 'Gerry Mulligan']",0.6,440533,0.429,0,63bFjNeaOxRuaMKD9eaHXd,0.136,0,0.246,-12.013,1,Things Ain't What They Used To Be,4,1955,0.0295,131.547,0.63,1955
0.807,['Erroll Garner'],0.547,462720,0.687,0,63sYRb1CNVscETl0TgI74M,0.9,10,0.721,-11.268,0,"Caravan - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",8,1955-10-13,0.069,136.029,0.4,1955
0.986,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Lucie Danieli', 'Orchestra Del Teatro Alla Scala, Milano']",0.28300000000000003,313733,0.229,0,665NohMFP1BWPee4gYaree,0.00251,8,0.136,-13.28,1,"Puccini: Madama Butterfly, Act 2: ""Scuoti quella fronda di ciliegio"" (Suzuki, Butterfly)",11,1955,0.0375,108.196,0.124,1955
0.403,['Bud Powell'],0.601,261373,0.338,0,67ihm62ugOJlrj7nYEoOsk,4.73e-05,0,0.159,-17.373,0,Confirmation,9,1955-01-01,0.0308,93.414,0.8170000000000001,1955
0.8759999999999999,['Carmen McRae'],0.409,176240,0.212,0,6BmpVCzKKj3ka7HAcg9Qtf,1.37e-06,0,0.473,-11.218,1,But Beautiful,3,1955-01-01,0.0319,64.051,0.136,1955
0.0904,['Les Paul'],0.47,152560,0.499,0,6FvgtHQx1yitqat9E7rAyc,0.223,7,0.0758,-11.544,0,Hipbillie Boogie,5,1955-01-01,0.0392,82.65,0.7809999999999999,1955
0.838,['Charles Aznavour'],0.5870000000000001,182307,0.272,0,6LBwrlKETSuiQiCEdUZEdU,0.0,7,0.0913,-14.258,1,Viens,9,1955,0.0445,161.305,0.74,1955
0.989,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Lucie Danieli', 'Orchestra Del Teatro Alla Scala, Milano']",0.29,448893,0.13,0,6P0YAJUoN5sU41BPYum8d7,0.000261,2,0.0717,-15.486,0,"Puccini: Madama Butterfly, Act 2: ""E izaghi e Izanami"" (Suzuki, Butterfly)",13,1955,0.0442,72.45100000000002,0.0375,1955
0.935,['Dave Brubeck'],0.612,397533,0.0272,0,6UkJIDGuGv1CyJeAakb3Jj,0.0855,10,0.0787,-22.361,0,Georgia On My Mind,4,1955,0.0508,62.195,0.121,1955
0.53,['Miles Davis'],0.617,399427,0.32,0,6VGl0wPy670wZQzJdfDR48,0.00379,7,0.115,-12.087,1,Dear Old Stockholm - alternate take,6,1955,0.0809,94.77,0.34700000000000003,1955
0.71,['Judy Garland'],0.332,158134,0.349,0,6Vvu4W6N3OUMhVBEiXyAeb,0.0,5,0.132,-7.75,1,Rock-A-Bye Your Baby With A Dixie Melody,8,1955-09-26,0.0327,88.559,0.455,1955
0.992,['Don Shirley'],0.315,306507,0.0577,0,6XOk0Jy5rpwRjMnknJbZ3H,0.8809999999999999,11,0.107,-18.126,1,Dancing On The Ceiling,5,1955-01-03,0.0316,72.612,0.0737,1955
0.631,['Jackie Gleason'],0.124,197587,0.5,0,6YPyUEwgp5xA3fKxwzIuIa,0.7240000000000001,0,0.274,-9.227,0,Mad About The Boy,3,1955-06-06,0.0363,87.235,0.077,1955
0.995,['Don Shirley'],0.4370000000000001,121267,0.371,0,6bvxWy324tiVihj3ntCQjG,0.899,5,0.297,-13.272,1,No Two People,5,1955-01-03,0.0549,65.428,0.504,1955
0.846,"['Max Bruch', 'Jascha Heifetz', 'Sir Malcolm Sargent', 'The New Symphony Orchestra Of London']",0.355,391333,0.285,0,6gfQX0tvx8jZeHjoknydHI,0.643,7,0.488,-14.762,1,"Violin Concerto No. 1 in G Minor, Op. 26: III. Finale - Allegro energico - Redbook Stereo",7,1955,0.0389,104.648,0.358,1955
0.905,"['Frances Archer', 'Beverly Gile']",0.76,103493,0.098,0,6gqRuNdNDUpxYQN8MYRNus,0.0,3,0.215,-14.571,1,The Wind,4,1955-01-01,0.0439,78.00399999999998,0.6509999999999999,1955
0.426,['Miles Davis'],0.434,634907,0.531,0,6i2KiWrEjGotHWUQCb6IpP,0.00571,7,0.302,-7.441,0,"Straight, No Chaser",5,1955,0.0607,179.645,0.555,1955
0.382,"['Buddy Rich', 'Harry ""Sweets"" Edison']",0.609,279773,0.594,0,6iAtLpBVzx6GmteEXk4okY,0.0118,7,0.0264,-10.731,0,Now's The Time,8,1955-01-01,0.0521,116.219,0.723,1955
0.867,"['Shirl Conway', ""Original Broadway Cast 'Plain And Fancy'""]",0.529,193093,0.226,0,6oBGLSOCvxyMsb3KCGZDzQ,0.0,10,0.32,-12.832,1,It's A Helluva Way To Run A Love Affair,5,1955-01-01,0.0733,93.472,0.5,1955
0.908,['Miles Davis'],0.467,571200,0.0438,0,6sudoHswYiu8YHRlhKhyJ6,0.0129,2,0.134,-17.101,0,Flamenco Sketches - alternate take,7,1955,0.0433,121.318,0.227,1955
0.965,"['Johann Sebastian Bach', 'Glenn Gould', 'Toronto Symphony Orchestra', 'Ernest Macmillan']",0.199,380507,0.13,0,6t4AbN04DRFVyoYlTBwmQA,0.5539999999999999,7,0.275,-19.958,0,"Keyboard Concerto in D Minor, BWV 1052: II. Adagio",8,1955,0.036000000000000004,82.456,0.0829,1955
0.787,"['Ravi', 'Kalyanji Virji Shah', 'Lata Mangeshkar']",0.498,255053,0.493,0,6umpwR6rQvkfIGlWFxzi3X,0.0185,5,0.376,-13.646,0,Man Dole Mera Tan Dole,8,1955-12-30,0.0298,107.376,0.695,1955
0.8320000000000001,['Sarah Vaughan'],0.465,154640,0.241,0,6yuinItebZHE8wU0Yyuine,0.0,10,0.28,-10.688,1,Soon,6,1955-01-01,0.0327,119.231,0.265,1955
0.757,['Cannonball Adderley'],0.518,346027,0.569,0,71xuJGzHRU1hpSCAoZPpTJ,0.149,1,0.221,-7.534,1,Rose Room,7,1955-01-01,0.0603,149.708,0.725,1955
0.964,['Peggy Seeger'],0.504,106933,0.0128,0,72M8di8susU3HZmd2MwuKS,0.0,10,0.117,-24.406,0,The Wagoner's Lad,5,1955-01-01,0.154,97.208,0.532,1955
0.715,['Tito Puente & His Orchestra'],0.7909999999999999,195837,0.5429999999999999,0,779uOAsSBZzAxb3C45CQNl,0.0,10,0.114,-8.501,1,La Güira,5,1955-12-31,0.035,122.104,0.816,1955
0.675,['Miles Davis'],0.6459999999999999,261040,0.32299999999999995,0,78tWdo3gt1Bi30kdWUSu1J,1.43e-06,7,0.232,-7.632999999999999,0,"Sweet Sue, Just You - first version",5,1955,0.0439,80.173,0.462,1955
0.738,['Stan Kenton'],0.449,188600,0.742,0,7BRN8QUfCPxwrNskYuxCxC,0.334,10,0.185,-5.555,1,Cherokee,5,1955-10-03,0.055,143.315,0.747,1955
0.974,['Tony Bennett'],0.413,291973,0.0735,0,7ETUKFxsrPTyVM8MsbcDmj,0.000643,0,0.0935,-17.054000000000002,1,My Heart Tells Me (Should I Believe My Heart?),7,1955-02-25,0.0379,70.245,0.2,1955
0.8270000000000001,['Charles Mingus'],0.405,644173,0.326,0,7H4tH8INiLK2uZVflccsrB,0.00117,8,0.873,-19.9,1,All The Things You Can C# - Alternate Take,9,1955,0.056,94.08,0.502,1955
0.705,['Milt Jackson'],0.599,808773,0.298,0,7HBgvpXYphfTctht3fgUSd,1.7199999999999998e-05,7,0.0963,-15.298,0,Opus De Funk,8,1955-01-01,0.0409,89.569,0.624,1955
0.942,['Judy Garland'],0.192,287940,0.194,0,7JdlCtSWMjcgUlUSxgrI59,0.000132,8,0.142,-15.44,1,This Is The Time Of The Evening/While We're Young,5,1955-09-26,0.0343,84.85700000000001,0.0969,1955
0.851,"['Louis Armstrong', 'Sonny Burke & His Orchestra']",0.399,155533,0.303,0,7LbpqmJAL7BPd7kfDaFOQ3,0.00215,3,0.0956,-12.117,1,Pledging My Love,9,1955-01-01,0.0344,88.57,0.544,1955
0.884,['Hampton Hawes Trio'],0.53,221133,0.422,0,7LeWfJbv3PyMU44e2iO6yN,0.952,3,0.259,-17.265,1,Hamp's Blues,5,1955-01-01,0.039,121.503,0.921,1955
0.87,['Peggy Lee'],0.232,135307,0.251,0,7ckMC5vkCXuV92Eex0pTpk,0.0923,0,0.102,-16.176,1,"Oh, Didn't He Ramble",7,1955-01-01,0.0359,111.167,0.0738,1955
0.655,['Jackie Gleason'],0.101,212653,0.368,0,7huEAEhvYmSIJzFfX5Sc16,0.6920000000000001,7,0.0929,-13.458,0,How Deep Is The Ocean,4,1955-06-06,0.0425,70.961,0.0908,1955
0.984,['Suraiya'],0.551,195093,0.369,0,7jPHJXfTCtiMfjBPtExpHX,0.0121,8,0.108,-7.16,0,Nukta Cheen Hai Gham-E-Dil,7,1955-12-31,0.0288,101.638,0.404,1955
0.962,['Bud Powell'],0.422,195667,0.0695,0,7kCjUjWBIa9Ys2ViUzlDV4,0.8440000000000001,3,0.109,-22.937,1,Tenderly,4,1955-01-01,0.0446,91.397,0.536,1955
0.981,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Nicolai Gedda', 'Orchestra Del Teatro Alla Scala, Milano']",0.188,325080,0.266,0,7oiPlQS9jS1byzUHVRo9UM,0.0143,11,0.0816,-8.617,0,"Puccini: Madama Butterfly , Act 2: ""Con onor muore"" (Butterfly, Pinkerton)",14,1955,0.038,80.735,0.0383,1955
0.8,"['Billy ""The Kid"" Emerson']",0.81,153627,0.402,0,7pyqjwxlrH9lrHGt2HO6Fr,2.87e-05,10,0.139,-12.263,1,Little Fine Healthy Thing,3,1955-01-01,0.149,105.575,0.684,1955
0.994,['Don Shirley'],0.382,250573,0.0992,0,7qcTQ1fy54v1JUohuqEqwI,0.942,7,0.131,-17.469,1,I Can't Get Started With You,5,1955-06-01,0.0439,65.9,0.0394,1955
0.8690000000000001,['Sammy Davis Jr.'],0.631,247427,0.209,0,7xi0ffsZRNTuxPBY0EiSJY,0.0,5,0.17800000000000002,-10.226,1,Stan' Up An' Fight,4,1955-01-01,0.0611,103.848,0.515,1955
0.949,['Ella Fitzgerald'],0.226,192947,0.161,0,7y1nYu8WYvsIji7Ns8fWjV,0.000366,10,0.341,-15.564,1,A Man Wrote A Song,7,1955,0.0338,142.9,0.162,1955
0.983,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Nicolai Gedda', 'Orchestra Del Teatro Alla Scala, Milano']",0.259,217093,0.265,0,7zl8PZCEWw5IhsM9DuYLTq,0.00371,9,0.259,-12.899,1,"Puccini: Madama Butterfly, Act 1: ""Bimba dagli occhi pieni di malia"" (Butterfly, Pinkerton)",13,1955,0.038,132.328,0.0596,1955
0.971,['Hermes Nye'],0.662,132760,0.287,0,00qfZbPyRe5DM3EfOG9N8v,0.0,9,0.1,-14.564,1,The Devil Made Texas,3,1955-01-01,0.401,119.577,0.794,1955
0.918,['Charles Aznavour'],0.585,181067,0.233,0,02ffib13DdsbiNfjEFfSUg,0.0,3,0.139,-12.201,1,Et bailler et dormir,10,1955,0.0499,134.04399999999998,0.586,1955
0.958,['Nat King Cole'],0.517,161307,0.295,0,32ieOgFyLbwD740C3AKm8U,0.841,1,0.0901,-14.782,1,If I Could Be With You (One Hour Tonight) - Instrumental,12,1956-01-01,0.03,82.03200000000002,0.435,1956
0.841,"['Gene Krupa Big Band', ""Anita O'Day"", 'Roy Eldridge']",0.514,233773,0.327,0,36p59tWqeGFxas8jFCYMCq,0.00127,8,0.0717,-10.422,1,Boogie Blues,11,1956-01-01,0.0366,126.221,0.602,1956
0.816,['The Clovers'],0.758,176360,0.453,0,39Og6pbB3Xb7PYSYyV0y91,0.0,6,0.28,-11.145,0,Little Mama,11,1956,0.0503,133.989,0.7140000000000001,1956
0.41,['Miles Davis Sextet'],0.504,223050,0.705,0,3DdeOhnOM5J4epP36ByldI,0.00837,5,0.354,-10.263,1,Ray's Idea,13,1956,0.0493,116.944,0.899,1956
0.949,['Stan Kenton'],0.395,301560,0.306,0,3I58BGtCgvn3a6ZKtzxRIJ,0.865,7,0.118,-13.362,0,Recuerdos,9,1956-01-01,0.0329,104.24,0.193,1956
0.968,['The Platters'],0.315,173893,0.23,0,3KT2PLEJejP9rji3LfMwfK,0.00241,7,0.0899,-9.822,0,September In The Rain,10,1956-11-06,0.0268,77.3,0.24,1956
0.746,['Nat King Cole'],0.705,125067,0.329,0,3LCOQL5VxJYm0KgIrkCGFN,2.56e-06,0,0.0813,-10.78,1,Takin' A Chance On Love - Instrumental,12,1956-01-01,0.0368,89.06299999999996,0.708,1956
0.774,['Percy Faith & His Orchestra'],0.382,178813,0.306,0,3SF87rOGcoXfSsQTI5oXC4,0.222,2,0.07200000000000001,-10.697,1,I'm an Ordinary Man - Mono Version,8,1956-07-01,0.0546,81.961,0.69,1956
0.846,['Duke Ellington'],0.311,104493,0.429,0,3gYdEuSW3WulxmjkJoCnXK,0.000948,4,0.113,-15.337,0,Circle of Fourths,11,1956,0.0423,148.69899999999996,0.828,1956
0.897,['Julie London'],0.42,121760,0.196,0,3o5zjLP3wpXikkm6wswZvO,1.76e-06,5,0.273,-11.852,1,Memphis In June,11,1956,0.0334,80.166,0.321,1956
0.98,['Count Basie'],0.664,170933,0.0611,0,3qh9RKmnxVP9ptexjYihUR,0.5489999999999999,0,0.0734,-20.064,1,I Want A Little Girl,15,1956-01-01,0.0701,63.429,0.316,1956
0.659,['Miles Davis Sextet'],0.476,202250,0.4320000000000001,0,3xI5JP5RiJXO5JLABviLzv,0.0008640000000000001,8,0.224,-10.731,1,Woody'n You - Alternate Take,12,1956,0.0278,76.29,0.764,1956
0.982,['Zoot Sims'],0.541,203613,0.222,0,3xuslygka7eRD9KYn3MMhc,0.279,7,0.0861,-11.031,1,My Old Flame,14,1956,0.0369,87.961,0.4,1956
0.913,['Donald Byrd'],0.465,398960,0.138,0,3yh8mCCRrXWT0iU4NcONz6,0.16699999999999998,0,0.116,-13.406,0,'Round Midnight,8,1956-01-01,0.046,102.844,0.228,1956
0.639,['Miles Davis'],0.403,265227,0.56,0,49zM35MmgLz5pmmTfl3iwo,0.0,8,0.309,-10.264,1,Willie The Wailer,13,1956,0.0328,101.278,0.693,1956
0.959,['Miles Davis'],0.435,182440,0.269,0,4Bb7eBhfbcDMYMn8bGCyNh,0.413,5,0.303,-15.875,0,Whispering,14,1956,0.097,175.579,0.8220000000000001,1956
0.918,['Miles Davis'],0.464,140907,0.317,0,4DXlckHRKwYqxLeuMBHha7,0.757,3,0.108,-17.162,1,Morpheus,14,1956,0.0409,145.966,0.617,1956
0.921,['Nat King Cole'],0.407,190333,0.239,0,4MGyZYfUazvKp9Mu7oNSiR,0.624,4,0.112,-13.186,0,I Didn't Know What Time It Was - Instrumental,12,1956-01-01,0.0285,84.242,0.349,1956
0.968,['Art Pepper'],0.7020000000000001,194973,0.325,0,4VK7Ond91ZqoqFjWtssTn2,0.872,7,0.161,-12.848,0,Nutmeg,13,1956-06-15,0.0626,107.212,0.77,1956
0.8290000000000001,['Hampton Hawes Trio'],0.5770000000000001,225627,0.194,0,4Va1rFoihM7HPlryorHDsH,0.369,7,0.32,-19.976,1,You And The Night And The Music,12,1956-01-01,0.0445,96.198,0.691,1956
0.306,['Small Island Pride'],0.5670000000000001,280453,0.311,0,4sAB6DdT5FQ1oiDZaYeH70,0.0,5,0.261,-18.131,1,Boxing Bout,13,1956-01-01,0.105,102.932,0.941,1956
0.944,['The Ray Conniff Singers'],0.205,138667,0.34,0,4uLdDgZkQUxEb2SpTr37I2,0.851,10,0.119,-11.245,0,Stardust,10,1956,0.0313,75.237,0.422,1956
0.507,['Moondog'],0.542,110200,0.378,0,53c5JSgiflNzkCzH6Sndld,0.762,6,0.109,-18.753,1,Big Cat,12,1956,0.0567,93.619,0.609,1956
0.7,['Nat King Cole'],0.589,146640,0.332,0,5AaO1g8QKMmJPNHrYldtSZ,0.0572,5,0.0816,-11.8,1,What Can I Say After I Say I'm Sorry? - Instrumental,11,1956-01-01,0.0313,142.296,0.639,1956
0.93,['Paul Clayton'],0.701,79707,0.157,0,5CRwjT33EPI3wnOPX6rR4p,0.0,0,0.258,-14.408,1,Boney Was A Warrior,11,1956,0.335,123.221,0.251,1956
0.7290000000000001,"['La Sonora Matancera', 'Celia Cruz']",0.621,172693,0.149,0,5GsXkv0q1l6b6p9lEw7ZsD,0.000692,3,0.105,-12.121,1,Plegaria A La Royé,12,1956-12-31,0.0398,104.304,0.449,1956
0.8759999999999999,"['The Clancy Brothers', 'Tommy Makem']",0.705,158627,0.4,0,5JDt4X3cXb2QpG8TlWMQTT,4.35e-05,0,0.0798,-11.387,1,Kelly the Boy from Killanne,10,1956-08-07,0.16,113.465,0.7140000000000001,1956
0.674,['Miles Davis Sextet'],0.584,211679,0.569,0,5K7f3sJQLsW3oAYm6hXzGP,2.730000000000001e-05,3,0.389,-10.992,1,C.T.A.,13,1956,0.0366,111.615,0.85,1956
0.141,['Gene Vincent & His Blue Caps'],0.591,171040,0.8029999999999999,0,5fDFyReOWEeALWPzGYu4SM,0.0,7,0.204,-9.66,1,"Jumps, Giggles And Shouts",15,1956-08-13,0.0584,96.198,0.856,1956
0.8390000000000001,['Merle Travis'],0.528,127573,0.275,0,5fLJAXTm5ak2QjOGeJqVgC,0.8440000000000001,2,0.0916,-12.419,1,Saturday Night Shuffle - Instrumental,10,1956-01-01,0.0536,169.18,0.7979999999999999,1956
0.984,['Bing Crosby'],0.444,193347,0.0673,0,5gwOxNDLXdArX89bj52NQL,0.157,0,0.361,-13.988,1,Trade Winds,8,1956-01-01,0.0333,90.659,0.35700000000000004,1956
0.887,['Ray Price'],0.445,149173,0.439,0,5nBUs0R1EjSzfRZFgOvmaN,0.184,10,0.344,-9.309,1,Burning Memories,8,1956,0.031,102.574,0.444,1956
0.8909999999999999,"['Hank Thompson', 'Hank Thompson And His Brazos Valley Boys']",0.5770000000000001,179333,0.29600000000000004,0,5xAgt3MqpdnWsTEYPYRSuX,0.0,10,0.203,-10.179,1,The Letter Edged In Black,10,1956-01-01,0.0292,140.40200000000002,0.7020000000000001,1956
0.967,['Zoot Sims'],0.5670000000000001,441960,0.235,0,61AUCGpbG40nrZ8XWdG6Iw,0.654,0,0.0819,-9.267,1,Nuzzolese Blues,13,1956,0.0466,96.19,0.542,1956
0.741,['Bobby Capo'],0.782,166800,0.485,0,6443igXMStgLhDvCveDZfQ,0.000122,0,0.334,-11.593,1,Lo Que Quiera Lola,19,1956-01-15,0.149,133.127,0.799,1956
0.927,['Peggy Lee'],0.512,199253,0.0507,0,6UgpK0Se2gPzgEBcyLnSVJ,0.0,8,0.0835,-15.687,0,When The World Was Young,13,1956-01-01,0.0498,117.839,0.309,1956
0.4270000000000001,['Odetta'],0.485,208187,0.463,0,6cQQowMXC1Kr3zOASdr1tZ,0.00337,4,0.217,-6.746,1,Take This Hammer,9,1956,0.0334,116.852,0.619,1956
0.964,"['Frederick Loewe', 'My Fair Lady Ensemble (1959)', 'Franz Allers', 'Cyril Ornadel']",0.645,186773,0.14800000000000002,0,6e29SyfN6Hq0FoI1PPqkKx,8.51e-06,7,0.468,-16.722,1,My Fair Lady: Ascot Gavotte,11,1956,0.0446,120.821,0.39,1956
0.632,['Miles Davis Sextet'],0.545,229279,0.68,0,6f44VXxNcKZZfK51Qh1Jck,0.0013800000000000002,7,0.332,-10.395,0,Ray's Idea - Alternate Take,13,1956-01-01,0.0508,115.415,0.838,1956
0.888,['Julie London'],0.454,166827,0.0855,0,6lRVLrQ95GfTeoTWiuDVBW,1.44e-05,6,0.094,-17.732,1,Don't Take Your Love From Me - 2002 Remaster,10,1956,0.0395,93.502,0.196,1956
0.7070000000000001,['Miles Davis'],0.394,359333,0.47,0,6pJhyrVOfGRsECQckLspFZ,1.99e-06,7,0.31,-11.902,1,Floppy,14,1956,0.0387,119.745,0.792,1956
0.621,['Ella Fitzgerald'],0.428,194720,0.476,0,6qdHpkWJJa2tAR59v8XkfR,0.0,2,0.136,-6.931,1,Lover,15,1956-01-01,0.0514,82.664,0.464,1956
0.6409999999999999,['Stan Kenton'],0.393,153427,0.511,0,6sjsrOD8fgYg1K4oWrlXH3,0.337,8,0.0158,-9.026,1,Lover,9,1956-01-01,0.0454,90.661,0.274,1956
0.935,['Miles Davis'],0.509,423600,0.274,0,6ysLAVaqJ31ask3eBb82MY,0.8420000000000001,10,0.365,-10.037,0,'Round Midnight - Rudy Van Gelder Remaster,11,1956,0.0356,115.09,0.361,1956
0.735,"['Stubby Kaye', ""Li'l Abner Ensemble""]",0.732,292800,0.59,0,77tbq2Iar8MjCbcVy8s2pW,0.0,11,0.672,-8.801,1,Jubilation T. Cornpone,8,1956,0.204,98.421,0.8859999999999999,1956
0.821,['Cal Tjader'],0.626,179000,0.698,0,7DE8uCbpmpGLEogThpWP7E,0.478,5,0.13699999999999998,-8.95,0,Guarachi Guaro - Instrumental,10,1956-01-01,0.0612,76.232,0.879,1956
0.615,"['La Sonora Matancera', 'Celia Cruz']",0.727,187960,0.326,0,7G9aFjOzRFgm1w5rptXWSM,0.00213,9,0.035,-13.189,0,Goza Negra,12,1956-12-31,0.0526,109.712,0.96,1956
0.748,['Miles Davis Sextet'],0.527,203989,0.4,0,7dZgQCRrrgbMOUfxJAjcpO,0.000211,8,0.116,-11.542,1,Would'n You,13,1956-01-01,0.0293,75.961,0.7040000000000001,1956
0.919,['Nat King Cole'],0.195,229027,0.293,0,7g35gGHr9tATR71ZWXtnx3,0.0863,0,0.243,-10.194,1,Stella By Starlight - Instrumental,13,1956-01-01,0.031,70.72800000000002,0.138,1956
0.532,"['Paul Chambers', 'John Coltrane']",0.539,406693,0.563,0,7i1YoD6YIOK81bWuFM6QnJ,0.000157,0,0.229,-9.223,1,Dexterity,12,1956-01-01,0.0489,86.839,0.499,1956
0.911,['Judy Garland'],0.207,215560,0.115,0,7mnXwiJcDtR2d4tTzb6HNJ,0.00028,11,0.129,-16.962,0,Memories Of You,12,1956,0.0403,80.332,0.0876,1956
0.963,['Herb Ellis'],0.451,240467,0.128,0,7ngYmPOFHdOddzzklRHaLQ,0.8370000000000001,1,0.107,-18.905,1,Detour Ahead,12,1956-01-01,0.0309,74.119,0.227,1956
0.959,['Mahalia Jackson'],0.504,286860,0.149,0,06yAlw6WU3B6UC1WE7fOvU,0.000225,5,0.103,-13.549,0,Trouble of the World,11,1956,0.0392,119.737,0.177,1956
0.8190000000000001,['Bob Dorough'],0.716,175733,0.139,0,0GTMhiWe40NyyUvVn3HPDn,0.000715,2,0.116,-18.431,0,I Don't Mind - 2012 Remastered Version,8,1956-10-01,0.0566,94.68,0.442,1956
0.364,['Duke Ellington'],0.579,164093,0.17800000000000002,0,0PPm6p8s56zIaLSqkuqvZd,0.00579,10,0.122,-17.025,1,Cafe Au Lait,11,1956,0.0356,124.769,0.5670000000000001,1956
0.457,['Miles Davis'],0.552,342907,0.483,0,0Sb6z8iYqlg6S2pHdZ1bkc,0.000476,9,0.0877,-9.589,0,Milestones,13,1956,0.0351,118.149,0.718,1956
0.992,['Lester Young'],0.585,218347,0.041,0,0UFIV9HdXF5UrtvUbNz72S,0.8809999999999999,8,0.112,-18.964,1,Polka Dots And Moonbeams,11,1956-01-01,0.0544,109.909,0.362,1956
0.705,['Dean Martin'],0.8029999999999999,143333,0.334,0,0WD7s8kraAnmFYPXDlg6BD,0.000971,2,0.156,-15.078,1,(I Love You) For Sentimental Reasons,10,1956,0.036000000000000004,117.357,0.738,1956
0.958,['Milt Jackson'],0.545,196133,0.14400000000000002,0,0X9jY9sfT3TYYMCOX5xzCM,0.0291,8,0.126,-18.555,1,Lillie,11,1956,0.0451,124.966,0.254,1956
0.731,"['Carmen Delia Dipini', 'Johnny Rodriguez Y Su Trio']",0.732,161200,0.359,0,0YSe7dUAo4QMpHkRceZebz,0.0227,7,0.0958,-10.425999999999998,1,No Te Demores,15,1956-01-01,0.0473,136.268,0.939,1956
0.942,['Art Pepper'],0.617,179507,0.289,0,0ctbYuGMciyaqGdpOneFsR,0.048,5,0.345,-10.3,0,Chili Pepper,12,1956-06-15,0.051,113.395,0.831,1956
0.353,['Odetta'],0.406,161187,0.416,0,0d042yQAxRaFcuqTCgmCXe,0.0207,8,0.0767,-5.797999999999999,1,Chilly Winds,9,1956,0.0269,108.273,0.7559999999999999,1956
0.68,['Jerry Lewis'],0.578,136933,0.32,0,0dEJjaVaH6wKPQmWvxo8UE,0.0,3,0.0274,-9.634,1,Shine On Your Shoes,7,1956-01-01,0.04,142.578,0.78,1956
0.387,['Lord Cristo'],0.511,120960,0.245,0,0irnJklasJ1rtQorlM4f20,0.0,4,0.284,-20.012,1,Last Night the Landlord Nearly Killed Me,12,1956-01-01,0.337,92.163,0.8170000000000001,1956
